"id","document_id","item_id","item","required_qty","unit_of_measurement","rfq_no"
"4907","TD24042250","Item240422704","PEPPER ROBOT","1","each","10267797"
"4908","TD24042238","Item240422821","CHICKEN","3","each","10267797"
"4909","TD24042238","Item240422225","BEEF","3","each","10267797"
"4910","TD24042238","Item24042279","RICE","2","each","10267797"
"4911","TD24042238","Item24042297","COOKING OIL","1","each","10267797"
"4912","TD24042238","Item240422504","SAMOOSA","2","each","10267797"
"4913","TD24042238","Item240422726","BREAD","2","each","10267797"
"4914","TD24042238","Item24042252","POTATOES","5","each","10267797"
"4915","TD24042238","Item24042279","BUTTERNUTS ","2","each","10267797"
"4916","TD24042238","Item240422681","MEALIE MEAL","1","each","10267797"
"4917","TD24042238","Item240422476","MAYONNAISE","1","each","10267797"
"4918","TD24042238","Item240422714","TOMATOES","1","each","10267797"
"4919","TD24042238","Item240422894","ONIONS","1","each","10267797"
"4920","TD24042238","Item240422566","EGG DOZEN","1","each","10267797"
"4921","TD24042238","Item240422539","CARROTS","1","each","10267797"
"4922","TD24042238","Item240422990","GREEN BEANS","1","each","10267797"
"4923","TD24042238","Item240422416","KARINGA","1","each","10267797"
"4924","TD24042238","Item240422373","CABBAGE","1","each","10267797"
"4925","TD24042238","Item240422244","CHICKEN BREAST","1","each","10267797"
"4926","TD24042238","Item240422221","DELTA PET","15","each","10267797"
"4927","TD24042238","Item240422371","CHICKEN SPICE","3","each","10267797"
"4928","TD24042238","Item240422923","WATER","24","each","10267797"
"4929","TD24042238","Item240422843","PEPPER ROBOT","1","each","10267797"
"4930","TD24042283","Item240422756","CHICKEN","3","each","10267797"
"4931","TD24042283","Item240422132","BEEF","3","each","10267797"
"4932","TD24042283","Item240422437","RICE","2","each","10267797"
"4933","TD24042283","Item240422880","COOKING OIL","1","each","10267797"
"4934","TD24042283","Item240422765","SAMOOSA","2","each","10267797"
"4935","TD24042283","Item24042271","BREAD","2","each","10267797"
"4936","TD24042283","Item240422922","POTATOES","5","each","10267797"
"4937","TD24042283","Item240422804","BUTTERNUTS ","2","each","10267797"
"4938","TD24042283","Item240422414","MEALIE MEAL","1","each","10267797"
"4939","TD24042283","Item240422472","MAYONNAISE","1","each","10267797"
"4940","TD24042283","Item24042273","TOMATOES","1","each","10267797"
"4941","TD24042283","Item240422432","ONIONS","1","each","10267797"
"4942","TD24042283","Item240422711","EGG DOZEN","1","each","10267797"
"4943","TD24042283","Item240422848","CARROTS","1","each","10267797"
"4944","TD24042283","Item240422481","GREEN BEANS","1","each","10267797"
"4945","TD24042283","Item240422169","KARINGA","1","each","10267797"
"4946","TD24042283","Item240422955","CABBAGE","1","each","10267797"
"4947","TD24042283","Item24042253","CHICKEN BREAST","1","each","10267797"
"4948","TD24042283","Item240422916","DELTA PET","15","each","10267797"
"4949","TD24042283","Item240422912","CHICKEN SPICE","3","each","10267797"
"4950","TD24042263","Item240422870","CHICKEN","3","each","10267797"
"4951","TD24042263","Item240422343","BEEF","3","each","10267797"
"4952","TD24042263","Item240422598","RICE","2","each","10267797"
"4953","TD24042263","Item240422226","COOKING OIL","1","each","10267797"
"4954","TD24042263","Item240422231","SAMOOSA","2","each","10267797"
"4955","TD24042263","Item240422834","BREAD","2","each","10267797"
"4956","TD24042263","Item240422262","POTATOES","5","each","10267797"
"4957","TD24042263","Item240422589","BUTTERNUTS ","2","each","10267797"
"4958","TD24042263","Item240422797","MEALIE MEAL","1","each","10267797"
"4959","TD24042263","Item240422700","MAYONNAISE","1","each","10267797"
"4960","TD24042263","Item240422132","TOMATOES","1","each","10267797"
"4961","TD24042263","Item240422543","ONIONS","1","each","10267797"
"4962","TD24042263","Item24042294","EGG DOZEN","1","each","10267797"
"4963","TD24042263","Item240422714","CARROTS","1","each","10267797"
"4964","TD24042263","Item240422320","GREEN BEANS","1","each","10267797"
"4965","TD24042263","Item240422249","KARINGA","1","each","10267797"
"4966","TD24042263","Item240422957","CABBAGE","1","each","10267797"
"4967","TD24042263","Item240422597","CHICKEN BREAST","1","each","10267797"
"4968","TD24042263","Item240422107","DELTA PET","15","each","10267797"
"4969","TD24042263","Item240422545","CHICKEN SPICE","3","each","10267797"
"4970","TD24042263","Item240422283","WATER","24","each","10267797"
"4971","TD24042263","Item240422749","PEPPER ROBOT","1","each","10267797"
"4972","TD24042257","Item240422422","CHICKEN","3","each","10267797"
"4973","TD24042257","Item240422374","BEEF","3","each","10267797"
"4974","TD24042257","Item240422211","RICE","2","each","10267797"
"4975","TD24042257","Item240422184","COOKING OIL","1","each","10267797"
"4976","TD24042257","Item24042291","SAMOOSA","2","each","10267797"
"4977","TD24042257","Item240422983","BREAD","2","each","10267797"
"4978","TD24042257","Item240422444","POTATOES","5","each","10267797"
"4979","TD24042257","Item240422824","BUTTERNUTS ","2","each","10267797"
"4980","TD24042257","Item240422405","MEALIE MEAL","1","each","10267797"
"4981","TD24042257","Item24042298","MAYONNAISE","1","each","10267797"
"4982","TD24042257","Item240422819","TOMATOES","1","each","10267797"
"4983","TD24042257","Item240422188","ONIONS","1","each","10267797"
"4984","TD24042257","Item240422979","EGG DOZEN","1","each","10267797"
"4985","TD24042257","Item240422485","CARROTS","1","each","10267797"
"4986","TD24042257","Item240422529","GREEN BEANS","1","each","10267797"
"4987","TD24042257","Item240422370","KARINGA","1","each","10267797"
"4988","TD24042257","Item240422319","CABBAGE","1","each","10267797"
"4989","TD24042257","Item240422760","CHICKEN BREAST","1","each","10267797"
"4990","TD24042257","Item240422789","DELTA PET","15","each","10267797"
"4991","TD24042257","Item240422299","CHICKEN SPICE","3","each","10267797"
"4992","TD24042257","Item240422425","WATER","24","each","10267797"
"4993","TD24042257","Item240422457","PEPPER ROBOT","1","each","10267797"
"4994","TD24042297","Item2404222","CHICKEN","3","each","10267797"
"4995","TD24042297","Item240422836","BEEF","3","each","10267797"
"4996","TD24042297","Item240422406","RICE","2","each","10267797"
"4997","TD24042297","Item240422726","COOKING OIL","1","each","10267797"
"4998","TD24042297","Item240422267","SAMOOSA","2","each","10267797"
"4999","TD24042297","Item240422329","BREAD","2","each","10267797"
"5000","TD24042297","Item240422741","POTATOES","5","each","10267797"
"5001","TD24042297","Item240422635","BUTTERNUTS ","2","each","10267797"
"5002","TD24042297","Item240422436","MEALIE MEAL","1","each","10267797"
"5003","TD24042297","Item240422368","MAYONNAISE","1","each","10267797"
"5004","TD24042297","Item240422849","TOMATOES","1","each","10267797"
"5005","TD24042297","Item240422204","ONIONS","1","each","10267797"
"5006","TD24042297","Item240422823","EGG DOZEN","1","each","10267797"
"5007","TD24042297","Item240422347","CARROTS","1","each","10267797"
"5008","TD24042297","Item240422937","GREEN BEANS","1","each","10267797"
"5009","TD24042297","Item240422545","KARINGA","1","each","10267797"
"5010","TD24042297","Item24042224","CABBAGE","1","each","10267797"
"5011","TD24042297","Item240422661","CHICKEN BREAST","1","each","10267797"
"5012","TD24042297","Item240422276","DELTA PET","15","each","10267797"
"5013","TD24042297","Item24042250","CHICKEN SPICE","3","each","10267797"
"5014","TD24042297","Item240422108","WATER","24","each","10267797"
"5015","TD24042297","Item240422415","PEPPER ROBOT","1","each","10267797"
"5016","TD24042258","Item240422683","CHICKEN","3","each","10267797"
"5017","TD24042258","Item240422421","BEEF","3","each","10267797"
"5018","TD24042258","Item240422881","RICE","2","each","10267797"
"5019","TD24042258","Item240422884","COOKING OIL","1","each","10267797"
"5020","TD24042258","Item240422936","SAMOOSA","2","each","10267797"
"5021","TD24042258","Item240422961","BREAD","2","each","10267797"
"5022","TD24042258","Item240422704","POTATOES","5","each","10267797"
"5023","TD24042258","Item240422953","BUTTERNUTS ","2","each","10267797"
"5024","TD24042258","Item240422538","MEALIE MEAL","1","each","10267797"
"5025","TD24042258","Item24042239","MAYONNAISE","1","each","10267797"
"5026","TD24042258","Item240422322","TOMATOES","1","each","10267797"
"5027","TD24042258","Item240422724","ONIONS","1","each","10267797"
"5028","TD24042258","Item240422787","EGG DOZEN","1","each","10267797"
"5029","TD24042258","Item240422700","CARROTS","1","each","10267797"
"5030","TD24042258","Item240422767","GREEN BEANS","1","each","10267797"
"5031","TD24042258","Item240422771","KARINGA","1","each","10267797"
"5032","TD24042258","Item240422592","CABBAGE","1","each","10267797"
"5033","TD24042258","Item240422943","CHICKEN BREAST","1","each","10267797"
"5034","TD24042258","Item240422862","DELTA PET","15","each","10267797"
"5035","TD24042258","Item240422458","CHICKEN SPICE","3","each","10267797"
"5036","TD24042258","Item240422421","WATER","24","each","10267797"
"5037","TD24042258","Item240422651","PEPPER ROBOT","1","each","10267797"
"5038","TD24042215","Item240422618","CHICKEN","3","each","10267797"
"5039","TD24042215","Item240422336","BEEF","3","each","10267797"
"5040","TD24042215","Item240422355","RICE","2","each","10267797"
"5041","TD24042215","Item240422717","COOKING OIL","1","each","10267797"
"5042","TD24042215","Item240422580","SAMOOSA","2","each","10267797"
"5043","TD24042215","Item240422504","BREAD","2","each","10267797"
"5044","TD24042215","Item240422818","POTATOES","5","each","10267797"
"5045","TD24042215","Item240422306","BUTTERNUTS ","2","each","10267797"
"5046","TD24042215","Item240422223","MEALIE MEAL","1","each","10267797"
"5047","TD24042215","Item240422311","MAYONNAISE","1","each","10267797"
"5048","TD24042215","Item240422681","TOMATOES","1","each","10267797"
"5049","TD24042215","Item240422293","ONIONS","1","each","10267797"
"5050","TD24042215","Item240422445","EGG DOZEN","1","each","10267797"
"5051","TD24042215","Item240422850","CARROTS","1","each","10267797"
"5052","TD24042215","Item240422648","GREEN BEANS","1","each","10267797"
"5053","TD24042215","Item240422180","KARINGA","1","each","10267797"
"5054","TD24042215","Item240422499","CABBAGE","1","each","10267797"
"5055","TD24042215","Item240422674","CHICKEN BREAST","1","each","10267797"
"5056","TD24042215","Item240422144","DELTA PET","15","each","10267797"
"5057","TD24042215","Item240422324","CHICKEN SPICE","3","each","10267797"
"5058","TD24042215","Item240422726","WATER","24","each","10267797"
"5059","TD24042215","Item240422831","PEPPER ROBOT","1","each","10267797"
"5060","TD24042210","Item240422309","CHICKEN","3","each","10267797"
"5061","TD24042210","Item240422179","BEEF","3","each","10267797"
"5062","TD24042210","Item240422679","RICE","2","each","10267797"
"5063","TD24042210","Item240422768","COOKING OIL","1","each","10267797"
"5064","TD24042210","Item240422965","SAMOOSA","2","each","10267797"
"5065","TD24042210","Item240422813","BREAD","2","each","10267797"
"5066","TD24042210","Item240422606","POTATOES","5","each","10267797"
"5067","TD24042210","Item240422878","BUTTERNUTS ","2","each","10267797"
"5068","TD24042210","Item240422928","MEALIE MEAL","1","each","10267797"
"5069","TD24042210","Item240422138","MAYONNAISE","1","each","10267797"
"5070","TD24042210","Item240422108","TOMATOES","1","each","10267797"
"5071","TD24042210","Item240422584","ONIONS","1","each","10267797"
"5072","TD24042210","Item240422646","EGG DOZEN","1","each","10267797"
"5073","TD24042210","Item2404225","CARROTS","1","each","10267797"
"5074","TD24042210","Item24042277","GREEN BEANS","1","each","10267797"
"5075","TD24042210","Item240422777","KARINGA","1","each","10267797"
"5076","TD24042210","Item240422410","CABBAGE","1","each","10267797"
"5077","TD24042210","Item240422285","CHICKEN BREAST","1","each","10267797"
"5078","TD24042210","Item240422223","DELTA PET","15","each","10267797"
"5079","TD24042210","Item24042246","CHICKEN SPICE","3","each","10267797"
"5080","TD24042210","Item240422942","WATER","24","each","10267797"
"5081","TD24042210","Item240422124","PEPPER ROBOT","1","each","10267797"
"5082","TD24042231","Item240422603","CHICKEN","3","each","10267797"
"5083","TD24042231","Item240422844","BEEF","3","each","10267797"
"5084","TD24042231","Item240422401","RICE","2","each","10267797"
"5085","TD24042231","Item240422222","COOKING OIL","1","each","10267797"
"5086","TD24042231","Item240422688","SAMOOSA","2","each","10267797"
"5087","TD24042231","Item240422221","BREAD","2","each","10267797"
"5088","TD24042231","Item240422870","POTATOES","5","each","10267797"
"5089","TD24042231","Item240422499","BUTTERNUTS ","2","each","10267797"
"5090","TD24042231","Item240422364","MEALIE MEAL","1","each","10267797"
"5091","TD24042231","Item240422260","MAYONNAISE","1","each","10267797"
"5092","TD24042231","Item240422454","TOMATOES","1","each","10267797"
"5093","TD24042231","Item240422746","ONIONS","1","each","10267797"
"5094","TD24042231","Item240422111","EGG DOZEN","1","each","10267797"
"5095","TD24042231","Item240422412","CARROTS","1","each","10267797"
"5096","TD24042231","Item240422869","GREEN BEANS","1","each","10267797"
"5097","TD24042231","Item24042280","KARINGA","1","each","10267797"
"5098","TD24042231","Item240422241","CABBAGE","1","each","10267797"
"5099","TD24042231","Item240422179","CHICKEN BREAST","1","each","10267797"
"5100","TD24042231","Item240422181","DELTA PET","15","each","10267797"
"5101","TD24042231","Item240422278","CHICKEN SPICE","3","each","10267797"
"5102","TD24042231","Item240422865","WATER","24","each","10267797"
"5103","TD24042231","Item240422979","PEPPER ROBOT","1","each","10267797"
"5104","TD24042296","Item240422495","CHICKEN","3","each","10267797"
"5105","TD24042296","Item240422560","BEEF","3","each","10267797"
"5106","TD24042296","Item240422583","RICE","2","each","10267797"
"5107","TD24042296","Item240422993","COOKING OIL","1","each","10267797"
"5108","TD24042296","Item240422765","SAMOOSA","2","each","10267797"
"5109","TD24042296","Item240422456","BREAD","2","each","10267797"
"5110","TD24042296","Item240422648","POTATOES","5","each","10267797"
"5111","TD24042296","Item240422902","BUTTERNUTS ","2","each","10267797"
"5112","TD24042296","Item240422459","MEALIE MEAL","1","each","10267797"
"5113","TD24042296","Item24042291","MAYONNAISE","1","each","10267797"
"5114","TD24042296","Item24042266","TOMATOES","1","each","10267797"
"5115","TD24042296","Item24042282","ONIONS","1","each","10267797"
"5116","TD24042296","Item240422166","EGG DOZEN","1","each","10267797"
"5117","TD24042296","Item240422838","CARROTS","1","each","10267797"
"5118","TD24042296","Item240422643","GREEN BEANS","1","each","10267797"
"5119","TD24042296","Item240422912","KARINGA","1","each","10267797"
"5120","TD24042296","Item240422412","CABBAGE","1","each","10267797"
"5121","TD24042296","Item240422755","CHICKEN BREAST","1","each","10267797"
"5122","TD24042296","Item240422712","DELTA PET","15","each","10267797"
"5123","TD24042296","Item240422983","CHICKEN SPICE","3","each","10267797"
"5124","TD24042296","Item240422750","WATER","24","each","10267797"
"5125","TD24042296","Item240422620","PEPPER ROBOT","1","each","10267797"
"5126","TD24042211","Item240422423","CHICKEN","3","each","10267797"
"5127","TD24042211","Item240422583","BEEF","3","each","10267797"
"5128","TD24042211","Item240422934","RICE","2","each","10267797"
"5129","TD24042211","Item240422935","COOKING OIL","1","each","10267797"
"5130","TD24042211","Item240422132","SAMOOSA","2","each","10267797"
"5131","TD24042211","Item240422604","BREAD","2","each","10267797"
"5132","TD24042211","Item240422330","POTATOES","5","each","10267797"
"5133","TD24042211","Item240422466","BUTTERNUTS ","2","each","10267797"
"5134","TD24042211","Item240422975","MEALIE MEAL","1","each","10267797"
"5135","TD24042211","Item240422920","MAYONNAISE","1","each","10267797"
"5136","TD24042211","Item240422791","TOMATOES","1","each","10267797"
"5137","TD24042211","Item240422147","ONIONS","1","each","10267797"
"5138","TD24042211","Item240422484","EGG DOZEN","1","each","10267797"
"5139","TD24042211","Item240422888","CARROTS","1","each","10267797"
"5140","TD24042211","Item240422204","GREEN BEANS","1","each","10267797"
"5141","TD24042211","Item240422131","KARINGA","1","each","10267797"
"5142","TD24042211","Item2404222","CABBAGE","1","each","10267797"
"5143","TD24042211","Item240422430","CHICKEN BREAST","1","each","10267797"
"5144","TD24042211","Item240422307","DELTA PET","15","each","10267797"
"5145","TD24042211","Item240422703","CHICKEN SPICE","3","each","10267797"
"5146","TD24042211","Item240422673","WATER","24","each","10267797"
"5147","TD24042211","Item240422431","PEPPER ROBOT","1","each","10267797"
"5148","TD24042274","Item240422968","CHICKEN","3","each","10267797"
"5149","TD24042274","Item240422258","BEEF","3","each","10267797"
"5150","TD24042274","Item240422399","RICE","2","each","10267797"
"5151","TD24042274","Item240422905","COOKING OIL","1","each","10267797"
"5152","TD24042274","Item240422158","SAMOOSA","2","each","10267797"
"5153","TD24042274","Item240422398","BREAD","2","each","10267797"
"5154","TD24042274","Item240422918","POTATOES","5","each","10267797"
"5155","TD24042274","Item240422464","BUTTERNUTS ","2","each","10267797"
"5156","TD24042274","Item240422605","MEALIE MEAL","1","each","10267797"
"5157","TD24042274","Item240422458","MAYONNAISE","1","each","10267797"
"5158","TD24042274","Item240422755","TOMATOES","1","each","10267797"
"5159","TD24042274","Item240422606","ONIONS","1","each","10267797"
"5160","TD24042274","Item240422317","EGG DOZEN","1","each","10267797"
"5161","TD24042274","Item24042245","CARROTS","1","each","10267797"
"5162","TD24042274","Item24042216","GREEN BEANS","1","each","10267797"
"5163","TD24042274","Item240422123","KARINGA","1","each","10267797"
"5164","TD24042274","Item240422176","CABBAGE","1","each","10267797"
"5165","TD24042274","Item240422415","CHICKEN BREAST","1","each","10267797"
"5166","TD24042274","Item24042275","DELTA PET","15","each","10267797"
"5167","TD24042274","Item24042298","CHICKEN SPICE","3","each","10267797"
"5168","TD24042274","Item240422960","WATER","24","each","10267797"
"5169","TD24042274","Item240422180","PEPPER ROBOT","1","each","10267797"
"5170","TD24042282","Item240422489","CHICKEN","3","each","10267797"
"5171","TD24042282","Item240422588","BEEF","3","each","10267797"
"5172","TD24042282","Item240422136","RICE","2","each","10267797"
"5173","TD24042282","Item240422551","COOKING OIL","1","each","10267797"
"5174","TD24042282","Item240422668","SAMOOSA","2","each","10267797"
"5175","TD24042282","Item240422166","BREAD","2","each","10267797"
"5176","TD24042282","Item24042278","POTATOES","5","each","10267797"
"5177","TD24042282","Item240422714","BUTTERNUTS ","2","each","10267797"
"5178","TD24042282","Item240422514","MEALIE MEAL","1","each","10267797"
"5179","TD24042282","Item240422621","MAYONNAISE","1","each","10267797"
"5180","TD24042282","Item240422845","TOMATOES","1","each","10267797"
"5181","TD24042282","Item240422516","ONIONS","1","each","10267797"
"5182","TD24042282","Item24042288","EGG DOZEN","1","each","10267797"
"5183","TD24042282","Item240422824","CARROTS","1","each","10267797"
"5184","TD24042282","Item240422620","GREEN BEANS","1","each","10267797"
"5185","TD24042282","Item240422595","KARINGA","1","each","10267797"
"5186","TD24042282","Item240422787","CABBAGE","1","each","10267797"
"5187","TD24042282","Item240422400","CHICKEN BREAST","1","each","10267797"
"5188","TD24042282","Item240422569","DELTA PET","15","each","10267797"
"5189","TD24042282","Item240422919","CHICKEN SPICE","3","each","10267797"
"5190","TD24042282","Item240422900","WATER","24","each","10267797"
"5191","TD24042282","Item240422750","PEPPER ROBOT","1","each","10267797"
"5192","TD24042262","Item240422465","CHICKEN","3","each","10267797"
"5193","TD24042262","Item240422755","BEEF","3","each","10267797"
"5194","TD24042262","Item240422136","RICE","2","each","10267797"
"5195","TD24042262","Item240422806","COOKING OIL","1","each","10267797"
"5196","TD24042262","Item240422122","SAMOOSA","2","each","10267797"
"5197","TD24042262","Item240422302","BREAD","2","each","10267797"
"5198","TD24042262","Item240422674","POTATOES","5","each","10267797"
"5199","TD24042262","Item240422751","BUTTERNUTS ","2","each","10267797"
"5200","TD24042262","Item240422756","MEALIE MEAL","1","each","10267797"
"5201","TD24042262","Item240422733","MAYONNAISE","1","each","10267797"
"5202","TD24042262","Item240422524","TOMATOES","1","each","10267797"
"5203","TD24042262","Item240422472","ONIONS","1","each","10267797"
"5204","TD24042262","Item240422686","EGG DOZEN","1","each","10267797"
"5205","TD24042262","Item240422830","CARROTS","1","each","10267797"
"5206","TD24042262","Item240422920","GREEN BEANS","1","each","10267797"
"5207","TD24042262","Item240422700","KARINGA","1","each","10267797"
"5208","TD24042262","Item240422215","CABBAGE","1","each","10267797"
"5209","TD24042262","Item240422284","CHICKEN BREAST","1","each","10267797"
"5210","TD24042262","Item240422567","DELTA PET","15","each","10267797"
"5211","TD24042262","Item240422455","CHICKEN SPICE","3","each","10267797"
"5212","TD24042262","Item240422675","WATER","24","each","10267797"
"5213","TD24042262","Item24042286","PEPPER ROBOT","1","each","10267797"
"5214","TD24042254","Item240422744","CHICKEN","3","each","10267797"
"5215","TD24042254","Item240422560","BEEF","3","each","10267797"
"5216","TD24042254","Item240422276","RICE","2","each","10267797"
"5217","TD24042254","Item240422214","COOKING OIL","1","each","10267797"
"5218","TD24042254","Item240422675","SAMOOSA","2","each","10267797"
"5219","TD24042254","Item24042266","BREAD","2","each","10267797"
"5220","TD24042254","Item240422806","POTATOES","5","each","10267797"
"5221","TD24042254","Item240422359","BUTTERNUTS ","2","each","10267797"
"5222","TD24042254","Item24042279","MEALIE MEAL","1","each","10267797"
"5223","TD24042254","Item240422150","MAYONNAISE","1","each","10267797"
"5224","TD24042254","Item240422632","TOMATOES","1","each","10267797"
"5225","TD24042254","Item240422802","ONIONS","1","each","10267797"
"5226","TD24042254","Item240422107","EGG DOZEN","1","each","10267797"
"5227","TD24042254","Item240422126","CARROTS","1","each","10267797"
"5228","TD24042254","Item240422317","GREEN BEANS","1","each","10267797"
"5229","TD24042254","Item240422850","KARINGA","1","each","10267797"
"5230","TD24042254","Item240422572","CABBAGE","1","each","10267797"
"5231","TD24042254","Item240422816","CHICKEN BREAST","1","each","10267797"
"5232","TD24042254","Item240422854","DELTA PET","15","each","10267797"
"5233","TD24042254","Item24042241","CHICKEN SPICE","3","each","10267797"
"5234","TD24042254","Item24042263","WATER","24","each","10267797"
"5235","TD24042254","Item240422868","PEPPER ROBOT","1","each","10267797"
"5236","TD2404221","Item240422554","CHICKEN","3","each","10267797"
"5237","TD2404221","Item240422386","BEEF","3","each","10267797"
"5238","TD2404221","Item240422972","RICE","2","each","10267797"
"5239","TD2404221","Item240422181","COOKING OIL","1","each","10267797"
"5240","TD2404221","Item240422374","SAMOOSA","2","each","10267797"
"5241","TD2404221","Item240422577","BREAD","2","each","10267797"
"5242","TD2404221","Item240422780","POTATOES","5","each","10267797"
"5243","TD2404221","Item240422540","BUTTERNUTS ","2","each","10267797"
"5244","TD2404221","Item240422682","MEALIE MEAL","1","each","10267797"
"5245","TD2404221","Item240422761","MAYONNAISE","1","each","10267797"
"5246","TD2404221","Item240422773","TOMATOES","1","each","10267797"
"5247","TD2404221","Item240422330","ONIONS","1","each","10267797"
"5248","TD2404221","Item240422184","EGG DOZEN","1","each","10267797"
"5249","TD2404221","Item240422765","CARROTS","1","each","10267797"
"5250","TD2404221","Item240422558","GREEN BEANS","1","each","10267797"
"5251","TD2404221","Item240422755","KARINGA","1","each","10267797"
"5252","TD2404221","Item240422176","CABBAGE","1","each","10267797"
"5253","TD2404221","Item240422800","CHICKEN BREAST","1","each","10267797"
"5254","TD2404221","Item240422343","DELTA PET","15","each","10267797"
"5255","TD2404221","Item24042239","CHICKEN SPICE","3","each","10267797"
"5256","TD2404221","Item240422265","WATER","24","each","10267797"
"5257","TD2404221","Item240422130","PEPPER ROBOT","1","each","10267797"
"5258","TD2404226","Item240422906","CHICKEN","3","each","10267797"
"5259","TD2404226","Item240422115","BEEF","3","each","10267797"
"5260","TD2404226","Item240422197","RICE","2","each","10267797"
"5261","TD2404226","Item240422127","COOKING OIL","1","each","10267797"
"5262","TD2404226","Item240422768","SAMOOSA","2","each","10267797"
"5263","TD2404226","Item240422941","BREAD","2","each","10267797"
"5264","TD2404226","Item240422961","POTATOES","5","each","10267797"
"5265","TD2404226","Item240422805","BUTTERNUTS ","2","each","10267797"
"5266","TD2404226","Item240422365","MEALIE MEAL","1","each","10267797"
"5267","TD2404226","Item240422979","MAYONNAISE","1","each","10267797"
"5268","TD2404226","Item240422988","TOMATOES","1","each","10267797"
"5269","TD2404226","Item240422575","ONIONS","1","each","10267797"
"5270","TD2404226","Item240422772","EGG DOZEN","1","each","10267797"
"5271","TD2404226","Item240422149","CARROTS","1","each","10267797"
"5272","TD2404226","Item240422663","GREEN BEANS","1","each","10267797"
"5273","TD2404226","Item240422908","KARINGA","1","each","10267797"
"5274","TD2404226","Item240422546","CABBAGE","1","each","10267797"
"5275","TD2404226","Item240422427","CHICKEN BREAST","1","each","10267797"
"5276","TD2404226","Item240422392","DELTA PET","15","each","10267797"
"5277","TD2404226","Item240422522","CHICKEN SPICE","3","each","10267797"
"5278","TD2404226","Item240422531","WATER","24","each","10267797"
"5279","TD2404226","Item240422973","PEPPER ROBOT","1","each","10267797"
"5280","TD24042243","Item240422274","CHICKEN","3","each","10267797"
"5281","TD24042243","Item24042220","BEEF","3","each","10267797"
"5282","TD24042243","Item240422862","RICE","2","each","10267797"
"5283","TD24042243","Item240422542","COOKING OIL","1","each","10267797"
"5284","TD24042243","Item240422390","SAMOOSA","2","each","10267797"
"5285","TD24042243","Item24042274","BREAD","2","each","10267797"
"5286","TD24042243","Item240422810","POTATOES","5","each","10267797"
"5287","TD24042243","Item240422996","BUTTERNUTS ","2","each","10267797"
"5288","TD24042243","Item240422335","MEALIE MEAL","1","each","10267797"
"5289","TD24042243","Item240422853","MAYONNAISE","1","each","10267797"
"5290","TD24042243","Item240422891","TOMATOES","1","each","10267797"
"5291","TD24042243","Item240422236","ONIONS","1","each","10267797"
"5292","TD24042243","Item24042278","EGG DOZEN","1","each","10267797"
"5293","TD24042243","Item240422660","CARROTS","1","each","10267797"
"5294","TD24042243","Item240422450","GREEN BEANS","1","each","10267797"
"5295","TD24042243","Item240422516","KARINGA","1","each","10267797"
"5296","TD24042243","Item240422821","CABBAGE","1","each","10267797"
"5297","TD24042243","Item240422999","CHICKEN BREAST","1","each","10267797"
"5298","TD24042243","Item240422421","DELTA PET","15","each","10267797"
"5299","TD24042243","Item240422117","CHICKEN SPICE","3","each","10267797"
"5300","TD24042243","Item240422351","WATER","24","each","10267797"
"5301","TD24042243","Item240422708","PEPPER ROBOT","1","each","10267797"
"5302","TD24042284","Item240422724","CHICKEN","3","each","10267797"
"5303","TD24042284","Item240422389","BEEF","3","each","10267797"
"5304","TD24042284","Item24042240","RICE","2","each","10267797"
"5305","TD24042284","Item240422692","COOKING OIL","1","each","10267797"
"5306","TD24042284","Item240422991","SAMOOSA","2","each","10267797"
"5307","TD24042284","Item24042265","BREAD","2","each","10267797"
"5308","TD24042284","Item240422461","POTATOES","5","each","10267797"
"5309","TD24042284","Item240422552","BUTTERNUTS ","2","each","10267797"
"5310","TD24042284","Item24042279","MEALIE MEAL","1","each","10267797"
"5311","TD24042284","Item240422820","MAYONNAISE","1","each","10267797"
"5312","TD24042284","Item240422518","TOMATOES","1","each","10267797"
"5313","TD24042284","Item240422924","ONIONS","1","each","10267797"
"5314","TD24042284","Item240422175","EGG DOZEN","1","each","10267797"
"5315","TD24042284","Item240422729","CARROTS","1","each","10267797"
"5316","TD24042284","Item240422602","GREEN BEANS","1","each","10267797"
"5317","TD24042284","Item240422881","KARINGA","1","each","10267797"
"5318","TD24042284","Item240422827","CABBAGE","1","each","10267797"
"5319","TD24042284","Item240422811","CHICKEN BREAST","1","each","10267797"
"5320","TD24042284","Item240422126","DELTA PET","15","each","10267797"
"5321","TD24042284","Item240422655","CHICKEN SPICE","3","each","10267797"
"5322","TD24042284","Item24042251","WATER","24","each","10267797"
"5323","TD24042284","Item240422734","PEPPER ROBOT","1","each","10267797"
"5324","TD24042277","Item240422878","CHICKEN","3","each","10267797"
"5325","TD24042277","Item240422342","BEEF","3","each","10267797"
"5326","TD24042277","Item240422678","RICE","2","each","10267797"
"5327","TD24042277","Item240422795","COOKING OIL","1","each","10267797"
"5328","TD24042277","Item240422969","SAMOOSA","2","each","10267797"
"5329","TD24042277","Item240422254","BREAD","2","each","10267797"
"5330","TD24042277","Item240422584","POTATOES","5","each","10267797"
"5331","TD24042277","Item240422384","BUTTERNUTS ","2","each","10267797"
"5332","TD24042277","Item240422468","MEALIE MEAL","1","each","10267797"
"5333","TD24042277","Item2404221","MAYONNAISE","1","each","10267797"
"5334","TD24042277","Item240422917","TOMATOES","1","each","10267797"
