"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"2306","TD19091337","Item190913710","SUP274","6.5","excl","5000","3","2019-08-28","10182212","32500","bids/1568381014pyramid (2).pdf"
"2307","TD19091337","Item190913710","SUP575","5","excl","5000","4","2019-08-28","10182212","25000","bids/swington (2).pdf"
"2308","TD19091337","Item190913710","SUP636","3.75","excl","5000","5","2019-08-28","10182212","18750","bids/1568381138plenthope (2).pdf"
"2309","TD19091337","Item190913710","SUP265","2.43","excl","5000","6","2019-08-28","10182212","12150","bids/1568381165shamlong.pdf"
"2310","TD19091337","Item190913710","SUP860","9","excl","5000","7","2019-08-29","10182212","45000","bids/1568381205tradrom (1).pdf"
"2311","TD19091337","Item190913710","SUP313","3.37","excl","5000","8","2019-08-28","10182212","16850","bids/max haivo (2).pdf"
"2312","TD19091764","Item190917884","SUP538","9.5","excl","5000","1","2019-08-29","10182210","47500","bids/1568701126chintrol.pdf"
"2313","TD19091729","Item190917862","SUP538","9.5","excl","5000","1","2019-08-29","10182210","47500","bids/1568715724chintrol.pdf"
"2314","TD19091729","Item190917862","SUP195","4.97","excl","5000","2","2019-08-29","10182210","24850","bids/acquabridge.pdf"
"2315","TD19091729","Item190917862","SUP274","8.5","excl","5000","3","2019-08-29","10182210","42500","bids/1568716034pyramid.pdf"
"2316","TD19091729","Item190917862","SUP313","4.81","excl","5000","4","2019-08-28","10182210","24050","bids/1568716124max haivo.pdf"
"2317","TD19091729","Item190917862","SUP575","5","excl","5000","5","2019-08-28","10182210","25000","bids/1568716166swington.pdf"
"2318","TD19091729","Item190917862","SUP636","5.5","excl","5000","6","2019-08-28","10182210","27500","bids/1568716240plenthope.pdf"
"2319","TD19091729","Item190917862","SUP860","9","excl","5000","7","2019-08-29","10182210","45000","bids/1568716290tradrom.pdf"
"2320","TD19091794","Item190917843","SUP784","35","excl","5000","1","2019-08-29","10182215","175000","bids/1568728538prominent.pdf"
"2321","TD19091794","Item190917843","SUP195","4.07","excl","5000","2","2019-08-29","10182215","20350","bids/1568729120aquabridge.pdf"
"2322","TD19091794","Item190917843","SUP313","3.45","excl","5000","3","2019-08-28","10182215","17250","bids/1568729248max haivo.pdf"
"2323","TD19091794","Item190917843","SUP636","20","excl","5000","4","2019-08-28","10182215","100000","bids/1568729407plenthope.pdf"
"2324","TD19091794","Item190917843","SUP860","15","excl","5000","5","2019-08-29","10182215","75000","bids/tradrome.pdf"
"2325","TD19091794","Item190917843","SUP971","4","excl","5000","6","2019-08-29","10182215","20000","bids/1568729527welding.pdf"
"2326","TD19091794","Item190917843","SUP971","4","excl","1500","6","2019-08-29","10182215","6000","bids/1568730119welding.pdf"
"2327","TD19091815","Item190918927","SUP860","15","excl","2900","1","2019-08-29","10182215","43500","bids/1568801378tradrome.pdf"
"2328","TD19091815","Item190918927","SUP313","3.45","excl","2900","2","2019-08-28","10182215","10005","bids/1568801437max haivo.pdf"
"2329","TD19091815","Item190918927","SUP636","20","excl","2900","3","2019-08-28","10182215","58000","bids/1568801506plenthope.pdf"
"2330","TD19091815","Item190918927","SUP195","4.68","excl","2900","4","2019-08-29","10182215","13572","bids/1568801582aquabridge.pdf"
"2331","TD19091815","Item190918927","SUP784","35","excl","2900","5","2019-08-29","10182215","101500","bids/1568801632prominent.pdf"
"2332","TD19091815","Item190918927","SUP971","4","excl","2900","6","2019-08-29","10182215","11600","bids/1568801709welding.pdf"
"2333","TD19091946","Item190919840","SUP76","1.5","excl","5000","1","2019-08-28","10180905","7500","bids/1568871868moeni.pdf"
"2334","TD19091916","Item190919128","SUP227","795","excl","1","1","2019-08-19","10181089","795","bids/1568875231onestop.pdf"
"2335","TD19091916","Item190919128","SUP206","3090","excl","1","2","2019-08-19","10181089","3090","bids/1568875318360.pdf"
"2336","TD19091916","Item190919128","SUP203","450","excl","1","3","2019-09-17","10181089","450","bids/1568875516shelite.pdf"
"2337","TD19091916","Item190919128","SUP546","1795.5","excl","1","4","2019-08-17","10181089","1795.5","bids/1568875588nu season.pdf"
"2338","TD19091950","Item190919309","SUP408","140","excl","11","1","2019-08-27","10181089","1540","bids/1568879837Husqvarna.pdf"
"2339","TD19091957","Item190919519","SUP408","2500","excl","6","1","2019-08-22","10181728","15000","bids/husq.pdf"
"2340","TD19091957","Item190919519","SUP617","250","excl","6","2","2019-08-23","10181728","1500","bids/1568900490jeda.pdf"
"2341","TD19091942","Item190919559","SUP874","88.71","excl","500","1","2019-08-21","10179622","44355","bids/1568901631citywave.pdf"
"2342","TD19091942","Item190919559","SUP803","68","excl","500","2","2019-08-22","10179622","34000","bids/1568901716jenomach.pdf"
"2343","TD19091942","Item190919559","SUP390","215","excl","500","3","2019-08-21","10179622","107500","bids/multimix.pdf"
"2344","TD19091942","Item190919559","SUP251","196","excl","500","4","2019-08-21","10179622","98000","bids/1568901851rupson.pdf"
"2345","TD19091942","Item190919559","SUP917","138","excl","500","5","2019-08-22","10179622","69000","bids/1568901909merchandise.pdf"
"2346","TD19091942","Item190919559","SUP725","60.84","excl","500","6","2019-08-21","10179622","30420","bids/rouxgold.pdf"
"2347","TD19091970","Item190919189","SUP617","4500","excl","1","1","2019-08-21","10181618","4500","bids/jeda con.pdf"
"2348","TD19091953","Item190919105","SUP408","30","excl","40","1","2019-08-27","10181228","1200","bids/husqvarna centre.pdf"
"2349","TD19091953","Item190919105","SUP944","35","excl","40","2","2019-08-28","10181228","1400","bids/1568903289Chrysoland.pdf"
"2350","TD19091935","Item190919310","SUP227","1700","excl","1","1","2019-09-18","10183597","3400","bids/1568904908onestop.pdf"
"2351","TD19091935","Item190919492","SUP227","1700","excl.","1","1","2019-09-18","10183597","3400","bids/1568904908onestop.pdf"
"2352","TD19091935","Item190919310","SUP206","4080","excl","1","2","2019-09-18","10183597","8160","bids/1568904961360.pdf"
"2353","TD19091935","Item190919492","SUP206","4080","excl","1","2","2019-09-18","10183597","8160","bids/1568904961360.pdf"
"2354","TD19092062","Item190920866","SUP136","644","excl","2","1","2019-09-12","10182318","1288","bids/jeffs.pdf"
"2355","TD19092079","Item190920344","SUP611","0.25","excl","3000","1","2019-09-05","10182139","750","bids/1568959234roots.pdf"
"2356","TD19092079","Item190920344","SUP45","0.28","excl","3000","2","2019-09-05","10182139","840","bids/1568959272murue.pdf"
"2357","TD19092378","Item190923248","SUP195","1.42","excl","5000","1","2019-08-29","10182208","7100","bids/1569240125aquabridge.pdf"
"2358","TD19092378","Item190923248","SUP784","5","excl","5000","2","2019-08-29","10182208","25000","bids/1569240168prominent.pdf"
"2359","TD19092378","Item190923248","SUP618","1.18","excl","5000","3","2019-08-29","10182208","5900","bids/1569240251tarden.pdf"
"2360","TD19092378","Item190923248","SUP575","2.2","excl","5000","4","2019-08-28","10182208","11000","bids/swingtone.pdf"
"2361","TD19092378","Item190923248","SUP636","1.9","excl","5000","5","2019-08-28","10182208","9500","bids/1569240408plenthope.pdf"
"2362","TD19092378","Item190923248","SUP265","1.13","excl","5000","6","2019-08-28","10182208","5650","bids/1569240535shamlong.pdf"
"2363","TD19092378","Item190923248","SUP971","6.01","excl","5000","7","2029-08-29","10182208","30050","bids/1569240846welding.pdf"
"2364","TD19092378","Item190923248","SUP860","4","excl","5000","8","2019-08-29","10182208","20000","bids/1569240890tradrome.pdf"
"2365","TD19092378","Item190923248","SUP313","2.14","excl","5000","9","2019-08-28","10182208","10700","bids/1569241042max haivo.pdf"
"2366","TD19092332","Item190923667","SUP860","3","excl","5000","1","2019-08-29","10182098","15000","bids/1569242951tradrom.pdf"
"2367","TD19092332","Item190923667","SUP265","2.17","excl","5000","2","2019-08-28","10182098","10850","bids/1569243002shamlong.pdf"
"2368","TD19092332","Item190923667","SUP636","1.9","excl","5000","3","2019-08-28","10182098","9500","bids/1569243073plenthope.pdf"
"2369","TD19092332","Item190923667","SUP313","2.4","excl","5000","4","2019-08-28","10182098","12000","bids/1569243258max haivo.pdf"
"2370","TD19092332","Item190923667","SUP618","1.47","excl","5000","5","2019-08-29","10182098","7350","bids/1569243400tarden.pdf"
"2371","TD19092332","Item190923667","SUP80","3.28","excl","5000","6","2019-08-28","10182098","16400","bids/1569243514elotech.pdf"
"2372","TD19092443","Item190924971","SUP674","88.49","excl","110","1","2019-08-28","10182097","9733.9","bids/Hotspeck.pdf"
"2373","TD19092443","Item190924971","SUP636","165","excl","110","2","2019-08-28","10182097","18150","bids/1569304020plenthope.pdf"
"2374","TD19092443","Item190924971","SUP408","234.78","excl","110","3","2019-08-28","10182097","25825.8","bids/1569304078husq.pdf"
"2375","TD19092443","Item190924971","SUP265","165.22","excl","110","4","2019-08-28","10182097","18174.2","bids/1569304137shamlong.pdf"
"2376","TD19092443","Item190924971","SUP971","130.29","excl","110","5","2019-08-29","10182097","14331.9","bids/1569304222welding.pdf"
"2377","TD19092443","Item190924971","SUP860","280","excl","110","6","2019-08-29","10182097","30800","bids/1569304322tradrome.pdf"
"2378","TD19092412","Item190924172","SUP408","200","excl","100","1","2019-08-28","10182096","20000","bids/1569304833husq.pdf"
"2379","TD19092412","Item190924172","SUP674","73.7","excl","130","2","2019-08-28","10182096","9581","bids/1569304990Hotspeck.pdf"
"2380","TD19092412","Item190924172","SUP636","130","excl","100","3","2019-08-28","10182096","13000","bids/1569305030plenthope.pdf"
"2381","TD19092412","Item190924172","SUP265","132.17","excl","100","4","2019-08-28","10182096","13217","bids/1569305080shamlong.pdf"
"2382","TD19092412","Item190924172","SUP971","110.25","excl","130","5","2019-08-29","10182096","14332.5","bids/1569305157welding.pdf"
"2383","TD1909249","Item190924600","SUP618","1.8","excl","5000","1","2019-08-29","10182102","9000","bids/1569305828tarden.pdf"
"2384","TD1909249","Item190924600","SUP274","3.9","excl","5000","2","2019-08-28","10182102","19500","bids/1569305875pyramid.pdf"
"2385","TD1909249","Item190924600","SUP313","1.72","excl","5000","3","2019-08-28","10182102","8600","bids/1569306076pyramid.pdf"
"2386","TD1909249","Item190924600","SUP575","1.65","excl","5000","4","2019-08-28","10182102","8250","bids/1569306111swingtone.pdf"
"2387","TD1909249","Item190924600","SUP860","4","excl","5000","5","2019-08-29","10182102","20000","bids/1569306149tradrom.pdf"
"2388","TD1909249","Item190924600","SUP265","1.26","excl","5000","6","2019-08-28","10182102","6300","bids/1569306185shamlong.pdf"
"2389","TD19092464","Item190924787","SUP860","140","excl","178","1","2019-08-29","10182094","24920","bids/1569304998tradrom.pdf"
"2390","TD19092464","Item190924787","SUP971","90.2","excl","178","2","2019-08-29","10182094","16055.6","bids/1569305075welding.pdf"
"2391","TD19092464","Item190924787","SUP265","113.04","excl","178","3","2019-08-28","10182094","20121.12","bids/1569305159shamlong.pdf"
"2392","TD19092464","Item190924787","SUP408","156","excl","178","4","2019-08-28","10182094","27768","bids/1569305209husq.pdf"
"2393","TD19092464","Item190924787","SUP674","55.9","excl","178","5","2019-08-28","10182094","9950.2","bids/1569305242hotspeck.pdf"
"2394","TD19092595","Item190925336","SUP324","15.5","excl","272","1","2019-09-30","10182138","4216","bids/shumba construction.pdf"
"2395","TD19092919","Item190929289","SUP971","6.85","excl","2","1","2019-09-25","10175397","269.7","bids/1569758726welding.pdf"
"2396","TD19092919","Item190929683","SUP971","7.12","excl.","20","1","2019-09-25","10175397","269.7","bids/1569758726welding.pdf"
"2397","TD19092919","Item190929237","SUP971","11.36","excl.","10","1","2019-09-25","10175397","269.7","bids/1569758726welding.pdf"
"2398","TD19092919","Item190929289","SUP287","60.26","excl","2","2","2019-09-24","10175397","3909.32","bids/1569758895aganang.pdf"
"2399","TD19092919","Item190929683","SUP287","118.41","excl","20","2","2019-09-24","10175397","3909.32","bids/1569758895aganang.pdf"
"2400","TD19092919","Item190929237","SUP287","142.06","excl","10","2","2019-09-24","10175397","3909.32","bids/1569758895aganang.pdf"
"2401","TD19092991","Item190929535","SUP45","219","excl","40","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2402","TD19092991","Item190929667","SUP45","155","excl.","20","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2403","TD19092991","Item190929490","SUP45","60","excl.","12","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2404","TD19092991","Item190929634","SUP45","50","excl.","7","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2405","TD19092991","Item190929234","SUP45","145","excl.","7","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2406","TD19092991","Item190929736","SUP45","125","excl.","15","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2407","TD19092991","Item190929907","SUP45","127","excl.","6","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2408","TD19092991","Item190929788","SUP45","65","excl.","1","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2409","TD19092991","Item190929145","SUP45","120","excl.","1","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2410","TD19092991","Item190929910","SUP45","83","excl.","2","1","2019-09-24","10175381","16933","bids/1569759763murue.pdf"
"2411","TD19092991","Item190929535","SUP971","112","excl","40","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2412","TD19092991","Item190929667","SUP971","99.2","excl","20","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2413","TD19092991","Item190929490","SUP971","38.4","excl","12","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2414","TD19092991","Item190929634","SUP971","33.6","excl","7","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2415","TD19092991","Item190929234","SUP971","99.84","excl","7","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2416","TD19092991","Item190929736","SUP971","105.6","excl","15","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2417","TD19092991","Item190929907","SUP971","52.8","excl","6","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2418","TD19092991","Item190929788","SUP971","108.8","excl","1","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2419","TD19092991","Item190929145","SUP971","32","excl","1","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2420","TD19092991","Item190929910","SUP971","30.4","excl","2","2","2019-09-25","10175381","9961.28","bids/1569759879welding.pdf"
"2421","TD19092991","Item190929535","SUP971","112","excl","40","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2422","TD19092991","Item190929667","SUP971","99.2","excl","20","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2423","TD19092991","Item190929490","SUP971","38.4","excl","12","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2424","TD19092991","Item190929634","SUP971","33.6","excl","7","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2425","TD19092991","Item190929234","SUP971","99.84","excl","7","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2426","TD19092991","Item190929736","SUP971","105.6","excl","15","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2427","TD19092991","Item190929907","SUP971","52.8","excl","6","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2428","TD19092991","Item190929788","SUP971","108.8","excl","1","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2429","TD19092991","Item190929145","SUP971","32","excl","1","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2430","TD19092991","Item190929910","SUP971","30.4","excl","2","2","2019-09-25","10175381","9961.28","bids/1569760001welding.pdf"
"2431","TD19092915","Item190929394","SUP91","36","excl","1","1","2019-09-24","10179491","36","bids/1569760319mutare IT.pdf"
"2432","TD19092915","Item190929394","SUP203","400","excl","1","2","2019-09-25","10179491","400","bids/1569760350shelite.pdf"
"2433","TD19092915","Item190929394","SUP227","80","excl","1","3","2019-09-23","10179491","80","bids/1569760382onestop.pdf"
"2434","TD19092921","Item190929946","SUP91","36","excl","3","1","2019-09-24","10179494","108","bids/1569760705mutare it.pdf"
"2435","TD19092921","Item190929946","SUP227","80","excl","3","2","2019-09-23","10179494","240","bids/1569760770onestop.pdf"
"2436","TD19092921","Item190929946","SUP842","313.83","excl","3","3","2019-09-24","10179494","941.49","bids/1569760826aganang.pdf"
"2437","TD19092921","Item190929946","SUP206","625","excl","3","4","2019-09-24","10179494","1875","bids/1569760866360.pdf"
"2438","TD19092921","Item190929946","SUP58","75","excl","3","5","2019-09-24","10179494","225","bids/1569760901nu season.pdf"
"2439","TD19092921","Item190929946","SUP45","63","excl","3","6","2019-09-24","10179494","189","bids/1569760932murue tiles.pdf"
"2440","TD19092961","Item190929915","SUP227","525","excl","1","1","2019-09-23","10179549","525","bids/1569761407onestop.pdf"
"2441","TD19092961","Item190929915","SUP206","13398","excl","1","2","2019-09-24","10179549","13398","bids/1569761532360.pdf"
"2442","TD19092961","Item190929915","SUP91","500","excl","1","3","2019-09-24","10179549","500","bids/1569761582mutare IT.pdf"
"2443","TD19092941","Item190929489","SUP58","67","excl","1","1","2019-09-26","10183823","67","bids/1569761944nu season.pdf"
"2444","TD19092941","Item190929489","SUP227","80","excl","1","2","2019-09-26","10183823","80","bids/1569761981one stop.pdf"
"2445","TD19092941","Item190929489","SUP91","36","excl","1","3","2019-09-26","10183823","36","bids/1569762019mutare it.pdf"
"2446","TD19092948","Item1909295","SUP203","400","excl","1","1","2019-09-26","10183853","400","bids/1569762365shelite.pdf"
"2447","TD19092948","Item1909295","SUP227","80","excl","1","2","2019-09-26","10183853","80","bids/1569762405one stop.pdf"
"2448","TD19092948","Item1909295","SUP91","36","excl","1","3","2019-09-26","10183853","36","bids/1569762441mutare it.pdf"
"2449","TD19092948","Item1909295","SUP58","80","excl","1","4","2019-09-26","10183853","80","bids/1569762472nu season.pdf"
"2450","TD19092952","Item190929844","SUP227","300","excl","1","1","2019-09-26","10184023","300","bids/1569762719onestop.pdf"
"2451","TD19092952","Item190929844","SUP203","400","excl","1","2","2019-09-26","10184023","400","bids/1569762752shelite.pdf"
"2452","TD19093018","Item190930998","SUP91","36","excl","1","1","2019-09-26","10183365","36","bids/mutare.pdf"
"2453","TD19093018","Item190930998","SUP227","75","excl","1","2","2019-09-26","10183365","75","bids/1569827374onestop.pdf"
"2454","TD19093018","Item190930998","SUP203","400","excl","1","3","2019-09-26","10183365","400","bids/1569827425shelite.pdf"
"2455","TD19093018","Item190930998","SUP58","49","excl","1","4","2019-09-26","10183365","49","bids/1569827452nu season.pdf"
"2456","TD1909308","Item190930487","SUP944","53","excl","5","1","2019-09-26","10177629","265","bids/1569828268chrysoland.pdf"
"2457","TD19093071","Item190930331","SUP227","54","excl","6","1","2019-09-26","10184018","1374","bids/1569830919onestop.pdf"
"2458","TD19093071","Item190930920","SUP227","1.5","excl.","100","1","2019-09-26","10184018","1374","bids/1569830919onestop.pdf"
"2459","TD19093071","Item190930468","SUP227","4.5","excl.","200","1","2019-09-26","10184018","1374","bids/1569830919onestop.pdf"
"2460","TD19093071","Item190930331","SUP658","27","excl","6","2","2019-09-26","10184018","862","bids/1569830972lesshape.pdf"
"2461","TD19093071","Item190930920","SUP658","2","excl","100","2","2019-09-26","10184018","862","bids/1569830972lesshape.pdf"
"2462","TD19093071","Item190930468","SUP658","2.5","excl","200","2","2019-09-26","10184018","862","bids/1569830972lesshape.pdf"
"2463","TD19093071","Item190930331","SUP241","27.2","excl","6","3","2019-09-26","10184018","661.2","bids/1569831018torquary.pdf"
"2464","TD19093071","Item190930920","SUP241","0.6","excl","100","3","2019-09-26","10184018","661.2","bids/1569831018torquary.pdf"
"2465","TD19093071","Item190930468","SUP241","2.19","excl","200","3","2019-09-26","10184018","661.2","bids/1569831018torquary.pdf"
"2466","TD19093071","Item190930331","SUP58","6","excl","6","4","2019-09-26","10184018","806","bids/1569831111nu season.pdf"
"2467","TD19093071","Item190930920","SUP58","0.7","excl","100","4","2019-09-26","10184018","806","bids/1569831111nu season.pdf"
"2468","TD19093071","Item190930468","SUP58","3.5","excl","200","4","2019-09-26","10184018","806","bids/1569831111nu season.pdf"
"2469","TD19093071","Item190930331","SUP91","36","excl","6","5","2019-09-26","10184018","681","bids/1569831184mutare it.pdf"
"2470","TD19093071","Item190930920","SUP91","0.75","excl","100","5","2019-09-26","10184018","681","bids/1569831184mutare it.pdf"
"2471","TD19093071","Item190930468","SUP91","1.95","excl","200","5","2019-09-26","10184018","681","bids/1569831184mutare it.pdf"
"2472","TD19093089","Item190930356","SUP466","31.2","excl","15","1","2019-09-24","10179089","468","bids/1569833719hillbrill.pdf"
"2473","TD19093089","Item190930356","SUP227","45","excl","15","2","2019-09-23","10179089","675","bids/1569833761onestop.pdf"
"2474","TD19093089","Item190930356","SUP206","480","excl","15","3","2019-09-24","10179089","7200","bids/1569833797360.pdf"
"2475","TD19093089","Item190930356","SUP658","25","excl","15","4","2019-09-25","10179089","375","bids/1569833825lesshape.pdf"
"2476","TD19093089","Item190930356","SUP292","375","excl","15","5","2019-09-24","10179089","5625","bids/1569833938millimark.pdf"
"2477","TD19093089","Item190930356","SUP842","33.33","excl","15","6","2019-09-24","10179089","499.95","bids/1569833997millimark.pdf"
"2478","TD19093089","Item190930356","SUP45","75","excl","15","7","2019-10-24","10179089","1125","bids/1569834041murue.pdf"
"2479","TD19093088","Item190930105","SUP756","5630","excl","2","1","2019-09-18","10183229","11260","bids/1569841274correct cleaning.pdf"
"2480","TD19093092","Item190930233","SUP756","2128","excl","2","1","2019-09-18","10183229","4256","bids/1569841318correct cleaning.pdf"
"2481","TD19093092","Item190930233","SUP454","5630","excl","2","2","2019-09-18","10183229","11260","bids/HIGHLANDS CLEANING.pdf"
"2482","TD19101034","Item191010808","SUP427","8.96","excl","500","1","2019-09-28","10182218","4480","bids/1570712405shamlong.pdf"
"2483","TD19101034","Item191010808","SUP636","10.5","excl","500","2","2019-09-28","10182218","5250","bids/1570712449plenthope.pdf"
"2484","TD19101034","Item191010808","SUP971","10.67","excl","500","3","2019-09-29","10182218","5335","bids/welding engineering.pdf"
"2485","TD19101034","Item191010808","SUP400","20","excl","500","4","2019-09-29","10182218","10000","bids/1570712601tradrom.pdf"
"2486","TD19101034","Item191010808","SUP784","35","excl","500","5","2019-09-29","10182218","17500","bids/1570712642prominent.pdf"
"2487","TD19101034","Item191010808","SUP195","15.22","excl","500","6","2019-09-29","10182218","7610","bids/1570712718Aquabridge.pdf"
"2488","TD19101034","Item191010808","SUP80","18.8","excl","500","7","2019-09-28","10182218","9400","bids/1570712773elotech.pdf"
"2489","TD19101034","Item191010808","SUP618","17.85","excl","500","8","2019-09-29","10182218","8925","bids/1570712808tarden.pdf"
"2490","TD19101034","Item191010808","SUP538","15","excl","500","9","2019-09-29","10182218","7500","bids/1570712853chintrol.pdf"
"2491","TD19101034","Item191010808","SUP338","14","excl","500","10","2019-09-28","10182218","7000","bids/1570712894pyramid.pdf"
"2492","TD19101686","Item191016139","SUP671","1680","excl","50","1","2019-10-15","10183784","84000","bids/1571206398elotech.pdf"
"2493","TD19101686","Item191016139","SUP76","960","excl","50","2","2019-10-15","10183784","48000","bids/1571206482moeni.pdf"
"2494","TD19102228","Item191022524","SUP45","1249","excl","20","1","2019-10-17","10181093","24980","bids/1571729526MURUE TILES.pdf"
"2495","TD19102228","Item191022524","SUP408","660","excl","20","2","2019-10-17","10181093","13200","bids/1571729702HUSQVARNA.pdf"
"2496","TD19102232","Item191022167","SUP45","17","excl","15000","1","2019-10-17","10183418","255000","bids/1571733973MURUE TILES.pdf"
"2497","TD19102358","Item191023620","SUP2","15","excl","10","1","2019-10-14","10184809","150","bids/1571810853nu season.pdf"
"2498","TD19102358","Item191023620","SUP45","20","excl","10","2","2019-10-12","10184809","200","bids/1571810942murue tiles.pdf"
"2499","TD19102383","Item1910234","SUP45","33","excl","75","1","2019-10-12","10152699","2475","bids/1571811505murue tiles.pdf"
"2500","TD19102383","Item1910234","SUP321","241.2","excl","75","2","2019-10-11","10152699","18090","bids/mfs.pdf"
"2501","TD19102393","Item191023300","SUP45","502.59","excl","75","1","2019-10-12","10152699","37694.25","bids/1571811660murue tiles.pdf"
"2502","TD19102393","Item191023300","SUP321","241.2","excl","75","2","2019-10-10","10152699","18090","bids/1571811756mfs.pdf"
"2503","TD19102340","Item191023752","SUP80","70","excl","1200","1","2019-10-15","10180905","84000","bids/1571812151elotech.pdf"
"2504","TD19102340","Item191023752","SUP76","40","excl","1200","2","2019-10-14","10180905","48000","bids/moeni1.pdf"
"2505","TD19102370","Item191023550","SUP80","70","excl","1200","1","2019-10-15","10180902","84000","bids/1571812557elotech.pdf"
"2506","TD19102370","Item191023550","SUP76","40","excl","1200","2","2019-10-14","10180902","48000","bids/1571812586moeni.pdf"
"2507","TD19102359","Item191023219","SUP80","1680","excl","30","1","2019-10-15","10183776","50400","bids/1571812852elotech.pdf"
"2508","TD19102315","Item191023599","SUP575","85","excl","100","1","2019-10-15","10183787","8500","bids/1571813115swingtone.pdf"
"2509","TD19102315","Item191023599","SUP76","960","excl","100","2","2019-10-15","10183787","96000","bids/1571813202moeni.pdf"
"2510","TD19102315","Item191023599","SUP80","70","excl","100","3","2019-10-15","10183787","7000","bids/1571813228elotech.pdf"
"2511","TD19102363","Item191023750","SUP79","21000","excl","1","1","2019-10-11","10184744","21000","bids/the sharks.pdf"
"2512","TD19102336","Item191023675","SUP79","21000","excl","1","1","2019-10-11","10184746","21000","bids/1571825739the sharks.pdf"
"2513","TD19102317","Item191023399","SUP151","44.29","excl","158","1","2019-10-04","10182351","6997.82","bids/fire tech.pdf"
"2514","TD19102317","Item191023399","SUP16","122.41","excl","158","2","2019-10-04","10182351","19340.78","bids/henry eng.pdf"
"2515","TD1910232","Item191023563","SUP45","75","excl","5","1","2019-10-12","10184807","375","bids/1571831220murue tiles.pdf"
"2516","TD1910232","Item191023563","SUP944","89","excl","5","2","2019-10-11","10184807","445","bids/1571831273chrysoland.pdf"
"2517","TD19102371","Item191023731","SUP392","230","excl","350","1","2019-10-16","10184925","80500","bids/nomsign.pdf"
"2518","TD19102365","Item191023637","SUP392","230","excl","350","1","2019-10-16","10184925","80500","bids/1571831740nomsign.pdf"
"2519","TD19102392","Item191023274","SUP45","1142.25","excl","30","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2520","TD19102392","Item191023822","SUP45","4.87","excl.","150","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2521","TD19102392","Item191023870","SUP45","0","excl.","100","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2522","TD19102392","Item191023345","SUP45","4.87","excl.","100","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2523","TD19102392","Item191023776","SUP45","7.61","excl.","500","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2524","TD19102392","Item191023581","SUP45","5.33","excl.","250","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2525","TD19102392","Item191023368","SUP45","9.89","excl.","100","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2526","TD19102392","Item191023681","SUP45","129.45","excl.","30","1","2019-10-15","10184899","45495","bids/1571832775murue.pdf"
"2527","TD19102392","Item191023274","SUP91","115","excl","30","2","2019-10-15","10184899","7707.5","bids/1571832973mutare it.pdf"
"2528","TD19102392","Item191023822","SUP91","4.05","excl","150","2","2019-10-15","10184899","7707.5","bids/1571832973mutare it.pdf"
"2529","TD19102392","Item191023870","SUP91","4.05","excl","100","2","2019-10-15","10184899","7707.5","bids/1571832973mutare it.pdf"
"2530","TD19102392","Item191023345","SUP91","4.05","excl","100","2","2019-10-15","10184899","7707.5","bids/1571832973mutare it.pdf"
"2531","TD19102392","Item191023776","SUP91","2.25","excl","500","2","2019-10-15","10184899","7707.5","bids/1571832973mutare it.pdf"
